Age,Gender,Job_Role,Industry,Years_of_Experience,Work_Location,Hours_Worked_Per_Week,Number_of_Virtual_Meetings,Stress_Level,Mental_Health_Condition,Satisfaction_with_Remote_Work,Company_Support_for_Remote_Work,Physical_Activity,Sleep_Quality,Region
31,Female,HR,Finance,33,Hybrid,35,3,Low,None,Neutral,5,Daily,Poor,Africa
22,Female,Sales,Finance,11,Remote,42,8,Medium,Burnout,Satisfied,1,None,Good,North America
42,Male,Designer,Consulting,34,Hybrid,21,13,High,Burnout,Satisfied,4,Weekly,Average,North America
55,Prefer not to say,Software Engineer,Retail,16,Onsite,36,10,Medium,Depression,Neutral,4,None,Poor,Asia
32,Prefer not to say,Project Manager,IT,32,Hybrid,38,12,High,Burnout,Satisfied,4,Daily,Average,Europe
34,Prefer not to say,Data Scientist,Consulting,31,Remote,42,7,High,Anxiety,Satisfied,1,None,Average,Europe
29,Male,Project Manager,Healthcare,5,Hybrid,53,1,Medium,Depression,Satisfied,3,None,Poor,North America
59,Non-binary,Software Engineer,IT,26,Remote,56,13,High,Depression,Satisfied,2,Weekly,Poor,Europe
48,Prefer not to say,Project Manager,Education,9,Hybrid,28,3,High,None,Unsatisfied,5,Daily,Good,Africa
45,Male,Software Engineer,Healthcare,24,Remote,34,13,High,Burnout,Unsatisfied,1,None,Poor,Europe
38,Female,Software Engineer,Manufacturing,18,Hybrid,24,12,Low,Depression,Unsatisfied,5,Daily,Poor,Asia
55,Non-binary,Sales,Finance,12,Hybrid,54,3,Medium,None,Satisfied,1,Weekly,Average,Africa
24,Male,Software Engineer,Retail,26,Onsite,35,10,High,Depression,Neutral,2,Weekly,Average,North America
29,Male,Designer,Education,4,Onsite,44,7,Low,Depression,Neutral,5,Weekly,Average,South America
42,Prefer not to say,Designer,Finance,1,Hybrid,31,10,Low,Anxiety,Satisfied,4,None,Poor,Europe
23,Prefer not to say,HR,Finance,7,Remote,54,14,Low,Anxiety,Satisfied,1,Daily,Poor,Africa
48,Male,HR,Finance,23,Onsite,25,8,Low,None,Unsatisfied,5,None,Average,North America
31,Non-binary,Marketing,Healthcare,18,Remote,54,0,Medium,Depression,Unsatisfied,2,None,Good,Oceania
33,Non-binary,Project Manager,Education,17,Remote,33,9,High,Burnout,Neutral,5,None,Poor,Africa
53,Prefer not to say,HR,IT,23,Onsite,42,6,High,None,Neutral,4,Weekly,Good,Oceania
52,Male,Project Manager,Healthcare,23,Hybrid,28,13,Low,None,Unsatisfied,1,Daily,Average,Asia
26,Non-binary,Designer,Retail,26,Onsite,46,10,Medium,None,Unsatisfied,2,Daily,Good,North America
25,Non-binary,Marketing,Finance,22,Onsite,29,0,Low,Burnout,Unsatisfied,2,None,Poor,Asia
59,Prefer not to say,Sales,Manufacturing,33,Hybrid,59,7,Medium,None,Unsatisfied,4,Weekly,Poor,South America
45,Female,Software Engineer,Consulting,24,Hybrid,28,2,High,Anxiety,Unsatisfied,2,Daily,Good,North America
24,Non-binary,Designer,Retail,23,Hybrid,32,9,Low,Anxiety,Unsatisfied,5,None,Average,Africa
26,Non-binary,Sales,Manufacturing,4,Hybrid,56,7,Low,None,Satisfied,1,None,Poor,Asia
36,Male,HR,Finance,15,Remote,45,1,Low,Burnout,Neutral,5,Weekly,Poor,North America
38,Prefer not to say,Sales,IT,18,Hybrid,23,3,High,Depression,Neutral,3,Weekly,Good,North America
38,Male,Marketing,Retail,28,Hybrid,21,7,High,Depression,Satisfied,3,None,Poor,Africa
50,Non-binary,Project Manager,Education,16,Onsite,30,6,High,Burnout,Satisfied,5,None,Poor,North America
58,Non-binary,Software Engineer,Healthcare,6,Remote,30,12,Medium,Depression,Satisfied,3,Daily,Poor,Africa
43,Male,Project Manager,Healthcare,30,Onsite,49,10,High,Anxiety,Satisfied,2,Daily,Poor,Africa
55,Female,Marketing,Consulting,3,Onsite,32,13,Medium,None,Unsatisfied,4,Weekly,Good,Africa
24,Female,Project Manager,Retail,23,Onsite,25,15,High,Depression,Neutral,1,Weekly,Average,North America
57,Male,Marketing,Healthcare,9,Onsite,41,10,Medium,Burnout,Satisfied,4,None,Average,South America
36,Prefer not to say,Software Engineer,Consulting,9,Hybrid,28,0,Low,None,Satisfied,2,None,Good,North America
34,Female,HR,Finance,27,Hybrid,30,8,High,Burnout,Neutral,5,Daily,Poor,South America
24,Female,Marketing,Consulting,4,Remote,44,15,Medium,Anxiety,Unsatisfied,5,Weekly,Good,Oceania
24,Female,Project Manager,Manufacturing,3,Hybrid,53,3,Low,Anxiety,Satisfied,2,Weekly,Poor,Africa
24,Prefer not to say,Project Manager,IT,21,Remote,60,6,Medium,Depression,Neutral,5,Weekly,Average,Asia
57,Non-binary,Sales,Education,3,Hybrid,22,7,High,Anxiety,Satisfied,1,None,Good,Oceania
39,Non-binary,HR,Finance,4,Remote,43,7,High,Depression,Satisfied,3,Daily,Good,Oceania
40,Female,Software Engineer,Healthcare,28,Onsite,60,9,Medium,Depression,Satisfied,3,Weekly,Average,South America
37,Male,HR,Finance,27,Remote,36,15,High,None,Neutral,1,None,Good,South America
23,Prefer not to say,Data Scientist,Finance,31,Hybrid,27,8,Low,Burnout,Satisfied,3,None,Good,Africa
44,Non-binary,Marketing,IT,35,Onsite,59,5,Low,Anxiety,Neutral,3,Daily,Poor,Oceania
46,Male,Marketing,IT,22,Hybrid,41,12,Low,Depression,Unsatisfied,5,None,Good,South America
32,Male,Marketing,Retail,22,Hybrid,26,0,Medium,None,Satisfied,4,Weekly,Average,Oceania
40,Prefer not to say,HR,Manufacturing,26,Hybrid,55,7,Medium,None,Satisfied,1,Daily,Good,Europe
24,Non-binary,Data Scientist,Education,29,Hybrid,40,0,High,Burnout,Unsatisfied,4,Weekly,Average,Asia
58,Female,Sales,IT,6,Remote,39,11,Medium,Anxiety,Unsatisfied,1,None,Good,South America
33,Male,Data Scientist,Retail,4,Hybrid,28,14,Medium,Depression,Unsatisfied,3,None,Average,Asia
49,Non-binary,Marketing,Manufacturing,14,Remote,36,9,High,Anxiety,Unsatisfied,2,Weekly,Poor,South America
60,Prefer not to say,Designer,Manufacturing,21,Hybrid,24,4,Low,Burnout,Neutral,1,Weekly,Good,South America
44,Male,Project Manager,Education,30,Onsite,35,10,High,Depression,Satisfied,4,Daily,Poor,Oceania
44,Male,Data Scientist,Education,6,Onsite,30,1,Low,Burnout,Neutral,4,Weekly,Average,Europe
52,Prefer not to say,Software Engineer,Finance,20,Onsite,23,10,Medium,Anxiety,Satisfied,2,Weekly,Poor,Asia
39,Female,Sales,Retail,32,Remote,48,6,Low,Depression,Neutral,1,Weekly,Poor,South America
23,Male,HR,Consulting,30,Remote,28,11,Low,Burnout,Unsatisfied,5,None,Average,Oceania
38,Non-binary,Software Engineer,Education,7,Onsite,38,13,Low,Anxiety,Neutral,3,Daily,Good,Oceania
44,Female,HR,Finance,3,Hybrid,42,2,High,None,Unsatisfied,1,None,Poor,Asia
36,Non-binary,HR,Education,35,Onsite,28,5,High,Burnout,Satisfied,1,Weekly,Poor,Europe
28,Prefer not to say,Data Scientist,Finance,9,Remote,25,2,High,Depression,Satisfied,3,Daily,Good,Europe
28,Female,HR,Finance,25,Onsite,32,15,Medium,Depression,Satisfied,2,Weekly,Average,South America
38,Male,Sales,Healthcare,18,Onsite,47,4,Medium,Anxiety,Satisfied,2,None,Poor,Oceania
41,Non-binary,Software Engineer,Healthcare,11,Remote,42,8,Medium,None,Neutral,5,Weekly,Average,Asia
25,Non-binary,Data Scientist,Consulting,15,Hybrid,27,14,Low,None,Neutral,5,Daily,Poor,Europe
37,Female,Sales,Retail,15,Onsite,25,7,Low,Burnout,Unsatisfied,5,None,Good,Europe
39,Female,Sales,Education,17,Hybrid,41,9,Medium,Anxiety,Neutral,1,Daily,Poor,Europe
39,Prefer not to say,Data Scientist,Manufacturing,4,Hybrid,33,12,Medium,Anxiety,Unsatisfied,1,None,Good,Europe
25,Female,Data Scientist,IT,8,Remote,35,11,High,Depression,Neutral,5,None,Poor,Europe
56,Prefer not to say,HR,Finance,8,Remote,34,3,Low,Anxiety,Unsatisfied,1,Daily,Average,Asia
50,Non-binary,Sales,Healthcare,16,Remote,49,12,High,None,Unsatisfied,5,Weekly,Average,Asia
34,Female,Project Manager,Manufacturing,12,Onsite,36,2,High,Depression,Unsatisfied,3,Daily,Average,Africa
34,Non-binary,Project Manager,Retail,3,Remote,53,14,Low,None,Satisfied,5,None,Poor,Asia
41,Prefer not to say,HR,Education,8,Hybrid,36,13,High,Anxiety,Neutral,1,Weekly,Good,Asia
49,Non-binary,Marketing,Consulting,33,Hybrid,20,4,Medium,None,Satisfied,3,Daily,Good,Asia
58,Male,Marketing,Education,5,Hybrid,31,10,Low,Depression,Neutral,3,None,Average,Africa
51,Non-binary,HR,Consulting,20,Remote,34,12,Low,None,Unsatisfied,4,Daily,Poor,Asia
43,Prefer not to say,Marketing,Manufacturing,4,Remote,20,4,Medium,None,Unsatisfied,5,Daily,Poor,North America
43,Male,Project Manager,Finance,28,Onsite,28,12,Medium,Depression,Satisfied,1,Weekly,Good,Asia
55,Female,Sales,Education,16,Onsite,54,15,Low,Anxiety,Satisfied,1,Daily,Average,Europe
35,Female,Project Manager,Manufacturing,14,Hybrid,25,1,Low,None,Unsatisfied,1,Weekly,Good,Africa
52,Non-binary,Sales,Consulting,1,Onsite,23,5,High,Burnout,Satisfied,1,Weekly,Good,Africa
58,Male,Software Engineer,IT,21,Remote,48,11,High,Burnout,Neutral,5,Weekly,Average,Europe
22,Prefer not to say,Designer,Healthcare,1,Remote,26,7,High,Burnout,Unsatisfied,4,Weekly,Poor,Europe
48,Male,Software Engineer,Consulting,33,Hybrid,54,8,Low,Depression,Satisfied,2,None,Good,South America
47,Prefer not to say,Designer,Healthcare,26,Hybrid,55,15,Medium,Anxiety,Neutral,1,None,Average,Europe
47,Prefer not to say,Sales,Healthcare,23,Hybrid,54,6,Medium,None,Neutral,3,Daily,Average,South America
25,Prefer not to say,Data Scientist,Consulting,31,Hybrid,55,13,Low,Depression,Satisfied,3,None,Good,Asia
41,Male,Sales,Consulting,11,Onsite,38,14,High,None,Neutral,2,Daily,Average,Europe
59,Male,Marketing,Finance,21,Onsite,50,11,High,Anxiety,Unsatisfied,1,Daily,Poor,Africa
53,Male,Project Manager,IT,33,Hybrid,41,7,Low,Anxiety,Satisfied,5,Daily,Average,Europe
49,Female,Project Manager,Education,30,Hybrid,41,0,Medium,Anxiety,Neutral,5,None,Average,Oceania
38,Male,Data Scientist,Healthcare,30,Hybrid,27,15,High,Depression,Satisfied,3,None,Good,Europe
35,Prefer not to say,Designer,Education,20,Onsite,59,8,Low,Anxiety,Neutral,3,Daily,Good,Europe
51,Female,Designer,Consulting,5,Hybrid,54,3,High,Burnout,Satisfied,4,None,Average,Asia
50,Prefer not to say,Software Engineer,Finance,18,Hybrid,36,5,Low,Anxiety,Unsatisfied,2,Weekly,Average,Asia
22,Non-binary,Data Scientist,Healthcare,11,Onsite,24,13,Low,Anxiety,Satisfied,4,Weekly,Good,South America
49,Non-binary,Software Engineer,Retail,5,Onsite,29,5,Medium,Depression,Neutral,1,Weekly,Poor,South America
29,Non-binary,Data Scientist,Healthcare,23,Remote,46,1,High,Depression,Satisfied,3,Weekly,Average,Asia
37,Male,HR,Education,4,Hybrid,45,2,Medium,None,Unsatisfied,5,None,Average,North America
36,Female,Project Manager,Education,29,Remote,30,12,High,Depression,Neutral,3,Weekly,Good,South America
32,Non-binary,Sales,IT,28,Hybrid,39,9,Medium,Anxiety,Satisfied,4,None,Poor,Oceania
54,Prefer not to say,Designer,IT,19,Remote,43,1,Medium,Anxiety,Unsatisfied,4,Daily,Poor,Asia
45,Non-binary,Marketing,Manufacturing,34,Remote,35,10,High,None,Neutral,1,Daily,Good,North America
59,Male,Designer,IT,13,Onsite,27,4,Low,Anxiety,Neutral,3,None,Average,North America
47,Female,Sales,Consulting,34,Hybrid,33,2,High,Burnout,Unsatisfied,3,Weekly,Good,Europe
27,Female,Sales,Finance,23,Remote,34,14,Medium,Depression,Satisfied,5,Daily,Poor,Asia
25,Non-binary,Marketing,Manufacturing,17,Remote,47,15,Medium,Depression,Unsatisfied,4,None,Average,Europe
29,Female,Designer,Consulting,19,Remote,30,9,High,Burnout,Satisfied,3,Daily,Poor,South America
48,Prefer not to say,Marketing,Healthcare,30,Remote,23,15,Low,Depression,Unsatisfied,5,None,Average,Europe
39,Non-binary,Software Engineer,Retail,5,Onsite,52,15,High,None,Neutral,3,Weekly,Average,Asia
46,Female,Marketing,Healthcare,27,Hybrid,27,14,High,None,Unsatisfied,4,None,Good,Africa
52,Prefer not to say,Sales,Healthcare,17,Remote,28,9,Low,Burnout,Unsatisfied,3,Daily,Average,Africa
29,Non-binary,Designer,Consulting,30,Hybrid,30,3,Low,Anxiety,Neutral,2,Daily,Good,Oceania
44,Prefer not to say,HR,Consulting,9,Hybrid,21,3,Low,None,Unsatisfied,5,Daily,Good,Oceania
44,Prefer not to say,Sales,Healthcare,31,Remote,59,3,Medium,Depression,Neutral,3,Weekly,Good,Africa
42,Male,Designer,Manufacturing,7,Remote,24,2,Low,None,Satisfied,2,Weekly,Poor,Europe
60,Female,Project Manager,Consulting,9,Hybrid,33,11,High,Depression,Neutral,2,Daily,Good,Europe
29,Female,Software Engineer,Education,28,Hybrid,41,9,Medium,None,Satisfied,4,None,Poor,North America
53,Male,HR,Finance,18,Onsite,45,11,Low,Depression,Neutral,4,Daily,Average,Europe
27,Male,Sales,Consulting,1,Hybrid,22,3,Low,Depression,Satisfied,5,Weekly,Average,Oceania
40,Non-binary,Project Manager,Manufacturing,35,Onsite,34,3,Low,Anxiety,Neutral,5,None,Poor,Asia
26,Prefer not to say,Marketing,Consulting,20,Remote,52,2,High,Burnout,Neutral,5,Daily,Average,Oceania
34,Male,Project Manager,Consulting,8,Remote,21,1,High,Burnout,Neutral,5,Weekly,Average,Africa
28,Non-binary,HR,Consulting,18,Hybrid,51,12,Low,Depression,Satisfied,2,Weekly,Average,Oceania
50,Non-binary,Marketing,Healthcare,21,Hybrid,47,14,Low,Anxiety,Satisfied,4,None,Poor,North America
51,Male,HR,Consulting,7,Onsite,36,0,Low,Depression,Satisfied,3,None,Good,South America
57,Non-binary,HR,Finance,5,Hybrid,31,11,Medium,Anxiety,Neutral,3,Weekly,Poor,North America
32,Prefer not to say,Marketing,Healthcare,35,Remote,27,4,Medium,None,Satisfied,4,Daily,Poor,Europe
50,Female,Software Engineer,Manufacturing,13,Remote,42,5,Low,None,Neutral,1,Weekly,Average,Europe
39,Male,HR,Consulting,1,Onsite,57,5,Medium,Anxiety,Satisfied,2,None,Average,Oceania
32,Male,Designer,Consulting,14,Onsite,22,2,Medium,Depression,Satisfied,4,Weekly,Poor,Asia
44,Male,Data Scientist,Retail,9,Remote,30,3,Medium,Depression,Satisfied,5,None,Average,Asia
31,Prefer not to say,Sales,IT,18,Hybrid,47,6,Low,Burnout,Neutral,3,Weekly,Average,North America
33,Female,HR,Education,7,Onsite,36,10,Medium,Burnout,Satisfied,4,None,Poor,Africa
28,Female,Marketing,Manufacturing,19,Remote,37,13,Medium,Anxiety,Unsatisfied,4,Daily,Good,Africa
32,Male,Marketing,Healthcare,21,Onsite,45,5,Low,Anxiety,Neutral,1,Weekly,Good,Oceania
51,Non-binary,Designer,Manufacturing,30,Remote,35,13,High,Depression,Satisfied,4,Weekly,Good,Africa
29,Male,Marketing,Education,7,Remote,43,3,Medium,Anxiety,Neutral,3,Weekly,Average,Africa
47,Prefer not to say,Project Manager,Retail,13,Remote,57,14,Medium,Depression,Satisfied,3,Daily,Average,North America
47,Male,Software Engineer,Consulting,15,Onsite,28,12,Low,Depression,Unsatisfied,3,None,Good,Europe
42,Male,Sales,Finance,13,Remote,23,11,Medium,None,Satisfied,3,Weekly,Poor,North America
38,Female,Data Scientist,Consulting,4,Hybrid,22,14,High,Burnout,Satisfied,2,None,Poor,Europe
35,Male,Designer,Education,25,Remote,42,2,Medium,Depression,Satisfied,4,None,Good,Oceania
37,Non-binary,Sales,Finance,32,Hybrid,58,0,Medium,Anxiety,Satisfied,2,None,Good,Asia
29,Male,Marketing,Finance,4,Hybrid,42,5,Low,Burnout,Unsatisfied,3,Weekly,Good,North America
28,Prefer not to say,Software Engineer,Finance,14,Hybrid,29,15,High,Depression,Unsatisfied,1,Weekly,Good,South America
51,Male,Sales,Manufacturing,20,Remote,41,1,High,Depression,Unsatisfied,2,Daily,Poor,Europe
60,Female,Marketing,Healthcare,10,Remote,29,12,High,None,Unsatisfied,3,None,Poor,Oceania
39,Non-binary,HR,IT,3,Onsite,46,8,Medium,Anxiety,Satisfied,2,None,Average,Oceania
36,Male,Designer,Healthcare,13,Onsite,37,13,High,Depression,Satisfied,3,Weekly,Average,Europe
39,Female,Project Manager,Healthcare,29,Onsite,31,11,Low,None,Unsatisfied,4,Weekly,Good,North America
37,Male,HR,Healthcare,26,Remote,54,7,Medium,Burnout,Neutral,1,None,Poor,Africa
45,Non-binary,Sales,Consulting,17,Onsite,34,5,Medium,Anxiety,Unsatisfied,3,None,Average,North America
25,Male,Designer,Healthcare,20,Hybrid,55,0,Medium,Anxiety,Satisfied,5,Daily,Good,South America
43,Prefer not to say,Designer,Manufacturing,32,Hybrid,22,3,High,Anxiety,Satisfied,5,None,Average,South America
38,Non-binary,Data Scientist,IT,2,Hybrid,45,8,High,Anxiety,Unsatisfied,2,Weekly,Poor,Asia
26,Male,Marketing,Manufacturing,7,Remote,41,8,High,None,Unsatisfied,4,Daily,Average,Asia
50,Non-binary,Software Engineer,Retail,3,Remote,48,14,Low,Depression,Neutral,3,Weekly,Good,Africa
46,Female,Marketing,IT,6,Remote,51,11,Medium,Depression,Unsatisfied,4,Weekly,Average,North America
24,Male,Sales,IT,23,Hybrid,47,15,High,Depression,Neutral,2,Weekly,Poor,Oceania
56,Prefer not to say,Sales,Healthcare,18,Remote,59,14,Medium,Depression,Unsatisfied,3,Weekly,Good,Europe
44,Non-binary,Data Scientist,Manufacturing,23,Remote,23,6,Medium,Anxiety,Neutral,5,Weekly,Average,Africa
45,Female,HR,IT,13,Hybrid,56,7,Medium,Anxiety,Unsatisfied,3,Daily,Good,Africa
49,Prefer not to say,Software Engineer,Manufacturing,14,Hybrid,60,8,Medium,Depression,Neutral,2,None,Average,Oceania
52,Non-binary,Marketing,Manufacturing,23,Onsite,42,15,Low,Burnout,Neutral,5,Weekly,Average,Asia
48,Prefer not to say,Software Engineer,Finance,33,Onsite,45,13,High,None,Neutral,4,None,Poor,Asia
38,Male,Marketing,IT,6,Hybrid,47,7,Low,Depression,Satisfied,5,Daily,Average,Africa
57,Male,Software Engineer,Education,19,Hybrid,60,3,Low,Burnout,Neutral,1,None,Average,Africa
31,Non-binary,Project Manager,Healthcare,31,Onsite,55,13,High,Burnout,Neutral,5,Daily,Good,Africa
32,Female,Marketing,Manufacturing,29,Hybrid,21,3,Low,Anxiety,Unsatisfied,5,Daily,Poor,North America
40,Female,Marketing,IT,25,Onsite,29,6,Low,Depression,Neutral,4,None,Average,Africa
56,Female,Sales,Consulting,18,Remote,45,11,Low,None,Satisfied,3,Weekly,Poor,North America
50,Prefer not to say,Software Engineer,Consulting,29,Onsite,23,4,Medium,Anxiety,Unsatisfied,4,None,Poor,North America
52,Male,Sales,IT,5,Hybrid,26,13,Low,None,Neutral,4,Weekly,Poor,Asia
49,Female,Software Engineer,Manufacturing,25,Remote,25,11,Medium,Depression,Satisfied,2,None,Average,South America
27,Female,HR,Consulting,10,Hybrid,30,5,Medium,Depression,Unsatisfied,1,Weekly,Average,Africa
31,Non-binary,Project Manager,Healthcare,28,Hybrid,22,6,High,Depression,Satisfied,3,Daily,Average,Oceania
47,Non-binary,Sales,Finance,2,Hybrid,46,4,High,None,Unsatisfied,5,Weekly,Average,Europe
24,Male,Data Scientist,Healthcare,18,Hybrid,43,11,Low,Depression,Neutral,3,Daily,Good,Oceania
49,Female,HR,Education,14,Hybrid,42,4,Medium,Burnout,Neutral,1,None,Average,North America
45,Female,Marketing,Retail,20,Remote,49,12,Low,None,Satisfied,4,Daily,Good,South America
53,Prefer not to say,Sales,Manufacturing,16,Hybrid,49,5,High,Anxiety,Satisfied,1,Daily,Average,Oceania
60,Male,Designer,Healthcare,34,Onsite,37,8,High,Burnout,Unsatisfied,5,None,Poor,Europe
30,Female,Data Scientist,IT,34,Remote,21,0,Low,Burnout,Neutral,4,Daily,Average,Africa
47,Female,HR,Finance,8,Hybrid,33,10,Low,Anxiety,Satisfied,4,Weekly,Good,Europe
45,Male,HR,Consulting,1,Hybrid,30,2,High,Depression,Satisfied,5,None,Good,Asia
39,Female,Marketing,Healthcare,15,Remote,20,9,Medium,Depression,Neutral,3,None,Good,Oceania
49,Male,Marketing,Manufacturing,31,Remote,50,1,Low,None,Unsatisfied,3,None,Good,Asia
55,Non-binary,Software Engineer,Consulting,13,Remote,38,8,Low,Anxiety,Satisfied,4,Daily,Good,Oceania
59,Male,Software Engineer,Education,8,Remote,53,3,Medium,Burnout,Satisfied,5,Weekly,Poor,North America
55,Non-binary,HR,Education,7,Remote,54,1,Low,None,Satisfied,3,Daily,Poor,South America
40,Male,Marketing,Healthcare,25,Remote,29,3,High,Burnout,Unsatisfied,2,Weekly,Average,South America
57,Female,Software Engineer,Finance,29,Onsite,24,7,Medium,Burnout,Satisfied,1,Daily,Poor,Asia
23,Prefer not to say,Marketing,Healthcare,28,Remote,59,14,High,None,Neutral,1,Daily,Good,Europe
53,Male,Data Scientist,Retail,1,Remote,57,15,Low,Burnout,Unsatisfied,2,None,Good,Asia
42,Prefer not to say,Designer,Consulting,32,Hybrid,55,6,High,Anxiety,Unsatisfied,2,Daily,Average,Oceania
33,Male,Data Scientist,Manufacturing,19,Onsite,33,10,Low,Depression,Unsatisfied,2,Weekly,Good,South America
33,Male,Designer,IT,27,Onsite,37,15,Low,Burnout,Satisfied,2,Weekly,Good,North America
30,Prefer not to say,Data Scientist,Manufacturing,9,Hybrid,58,14,Medium,None,Satisfied,1,None,Average,Europe
51,Male,HR,Healthcare,15,Remote,39,4,Low,Depression,Unsatisfied,3,Weekly,Poor,Oceania
32,Non-binary,Marketing,Retail,33,Onsite,35,12,Low,None,Neutral,1,None,Good,North America
59,Female,Marketing,IT,13,Remote,23,15,Medium,None,Satisfied,4,Daily,Average,Oceania
27,Male,Data Scientist,IT,34,Hybrid,47,0,Medium,Burnout,Satisfied,3,Weekly,Average,South America
38,Female,Data Scientist,Retail,14,Hybrid,38,1,Low,Depression,Neutral,3,None,Poor,Asia
22,Female,Software Engineer,IT,12,Onsite,30,6,Low,None,Neutral,5,Daily,Good,Europe
24,Male,Software Engineer,Healthcare,32,Hybrid,39,1,High,Anxiety,Neutral,1,None,Poor,Europe
53,Female,Data Scientist,Education,26,Remote,22,5,High,Burnout,Neutral,1,Weekly,Average,Asia
49,Male,Sales,Finance,10,Onsite,23,4,High,Anxiety,Unsatisfied,5,Daily,Average,Europe
25,Male,HR,Finance,3,Hybrid,47,12,Medium,Burnout,Satisfied,1,None,Good,South America
27,Prefer not to say,Marketing,Retail,20,Remote,33,9,Low,Burnout,Neutral,4,None,Poor,Africa
32,Non-binary,Sales,Manufacturing,25,Hybrid,48,15,High,None,Neutral,1,Weekly,Poor,Oceania
58,Male,HR,Retail,3,Hybrid,57,10,High,None,Satisfied,4,Weekly,Poor,Oceania
40,Male,Designer,Retail,31,Remote,57,12,Low,Depression,Satisfied,3,Weekly,Poor,South America
34,Female,Software Engineer,Manufacturing,34,Hybrid,22,4,Low,Depression,Satisfied,4,Weekly,Good,Africa
55,Female,Data Scientist,Finance,10,Hybrid,23,7,Low,None,Unsatisfied,2,Daily,Poor,Europe
31,Female,Software Engineer,Education,34,Onsite,31,8,Low,Burnout,Satisfied,1,Weekly,Good,Oceania
46,Non-binary,Data Scientist,Consulting,1,Onsite,48,11,Low,Depression,Satisfied,3,None,Average,Oceania
